"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
12,696100,"Goodman, Hunter",1047,1.1,0.5,0.417,0.5,0.917,0.599,0.474,0.46,6,12,93.5,15,2284,87.8,87.75,0,12,0,0,6.11,106,152,122,147,309,326,295,"-2.661","2.661","71.5","7.0",12,12,2,3,1,0,0,0,0,0,2.58917,0.3775,0.08167,0.08167,"99.3",149,66.66666666666666,8.333333333333332,8.333333333333332,6.04,-1.45,-0.07,2.54,0.5,1,"22.175",0.46,0.634,"-22.175",0.04,0.03999999999999998,0.283,0.125,0,"44.0",12.868147351845346,-5.169881785740139,24.306264614727635,0.6363636363636364,37.45588960618064,38.8011869324941
12,647304,"Naylor, Josh",958,1.3,0.167,0,0.167,0.167,0.148,0.316,0.311,2,12,89.7,2.3,2150,89.5,89.9,0,12,0,0.4000000000000057,6.53,122,148,131,152,295,325,301,"1.555","-1.555","70.2","7.2",12,12,2,0,0,0,0,0,0,0,2.23167,0.65833,0.42,-0.445,"92.8",124,25,0,0,5.65,-0.37,-0.05,2.5,0.167,0,"-12.958333333",0.311,0.426,"12.958333333",-0.144,-0.144,-0.259,-0.168,0,"36.9",1.491558970235185,-4.806834263724326,32.541343110356905,0.45454545454545453,33.982359211831174,22.099203119011793
12,683011,"Volpe, Anthony",1174,1,0.167,0,0.167,0.167,0.148,0.299,0.287,2,12,90.4,5.6,2281,85.6,85.54,0,12,0,-0.09999999999999432,6.38,101,152,117,146,311,317,285,"1.36","-1.36","70.5","7.5",12,12,2,0,0,0,0,0,0,0,3.04833,0.12833,-0.385,-0.085,"94.6",131,41.66666666666667,0,0,5.68,-0.93,0.32,2.12,0.167,0,"-11.333333333",0.287,0.411,"11.333333333",-0.12,-0.11999999999999997,-0.244,-0.151,0,"37.3",7.873605685154995,9.103567869315185,31.293184737700983,0.6666666666666666,42.888381326604446,21.422931010903874
12,668804,"Reynolds, Bryan",1216,1,0.25,0,0.25,0.25,0.222,0.373,0.349,3,12,88.6,1.4,2273,83,82.77,0,12,0,-0.20000000000000284,6.3,120,149,121,150,308,326,301,"1.114","-1.114","73.1","7.0",12,12,3,0,0,0,0,0,0,0,3.4975,-0.13417,-0.13667,0.13667,"96.6",154,58.333333333333336,8.333333333333332,8.333333333333332,5.65,-0.46,0.14,2.51,0.25,1,"-9.283333333",0.349,0.523,"9.283333333",-0.099,-0.09899999999999998,-0.273,-0.151,0,"38.1",16.74857641750708,2.206586825866908,36.27400171675361,0.6666666666666666,36.83779426006632,30.269648499730067
12,668904,"Lewis, Royce",404,3,0.417,0.167,0.417,0.583,0.433,0.473,0.394,5,12,95.1,22.4,2224,87.9,87.48,0,12,0,-0.4000000000000057,6.12,108,152,120,146,298,328,291,"-1.195","1.195","72.6","7.8",12,12,3,2,0,0,0,0,0,0,2.59,0.40583,0.2225,-0.1925,"95.7",235,41.66666666666667,25,25,5.89,-0.23,0.31,2.57,0.417,3,"9.958333333",0.394,0.727,"-9.958333333",0.023,0.022999999999999965,-0.144,-0.04,0,"35.7",11.158076987621905,-2.7918887737310376,28.131077693146374,0.9090909090909091,37.919646852276074,27.252241584879975
12,592885,"Yelich, Christian",1162,1,0.333,0,0.333,0.333,0.296,0.545,0.5,4,12,96.4,14.1,2454,90.6,90.38,0,12,0,-0.19999999999998863,6.24,119,148,128,151,286,323,298,"-0.383","0.383","74.1","7.4",12,12,4,0,0,0,0,0,0,0,2.17833,0.67167,0.27083,-0.36583,"98.3",192,66.66666666666666,8.333333333333332,8.333333333333332,5.95,0.4,0,2.72,0.333,1,"3.191666667",0.5,0.776,"-3.191666667",-0.167,-0.16699999999999998,-0.443,-0.249,0,"41.0",10.420343723020807,8.77308301616586,33.31772791770726,0.5454545454545454,39.534100913192304,26.128634560445846
12,663853,"Gonzalez, Romy",336,3.6,0.417,0.083,0.417,0.5,0.402,0.589,0.482,5,12,95.2,3.2,2221,89.6,89.67,0,12,0,0.10000000000000853,6.48,110,151,117,148,293,321,296,"-1.059","1.059","74.8","6.6",12,12,4,1,0,0,0,0,0,0,2.0475,0.85417,0.49417,-0.0925,"98.2",118,58.333333333333336,16.666666666666664,16.666666666666664,5.87,-0.02,0.16,2.37,0.417,2,"8.825",0.482,0.911,"-8.825",-0.065,-0.065,-0.411,-0.187,0,"39.9",2.623541929361623,8.720393251642873,28.72969611903479,0.4166666666666667,37.06444028778395,25.076893325590447
12,660670,"Acuña Jr., Ronald",386,3.1,0.417,0,0.417,0.417,0.371,0.397,0.379,5,12,92.5,0.4,2264,89.8,90.68,0,12,0,0.9000000000000057,6.7,108,151,125,146,316,326,298,"0.061","-0.061","75.3","7.5",12,12,5,0,0,0,0,0,0,0,2.38167,0.45167,0.19667,0.27167,"97.5",116,58.333333333333336,0,0,5.98,-1.19,0.1,2.01,0.417,0,"-0.508333333",0.379,0.543,"0.508333333",0.038,0.03799999999999998,-0.126,-0.026,0,"36.4",12.465795615710332,8.351003361738059,41.56468658707717,0.5833333333333334,35.971412994054816,29.467274971267152
12,667472,"Myers, Dane",520,2.3,0.417,0.25,0.417,0.667,0.465,0.269,0.257,5,12,96.7,12.3,2483,86.7,86.18,0,12,0,-0.5,6.03,103,151,114,146,304,321,289,"-1.633","1.633","69.9","6.9",12,12,2,3,0,0,0,0,0,0,2.62667,0.51182,-0.31833,-0.5,"96.7",187,50,0,0,5.85,-1.11,0.12,2.68,0.417,0,"13.608333333",0.257,0.374,"-13.608333333",0.16,0.15999999999999998,0.293,0.196,0,"36.3",9.894996175835555,10.755557942241582,25.96419731116196,0.8181818181818182,37.21904111904611,28.494852323822293
12,665750,"Taveras, Leody",693,1.7,0.083,0,0.083,0.083,0.074,0.319,0.292,1,12,94.1,22.8,2139,86.4,86.59,0,12,0,0.19999999999998863,6.36,114,145,104,151,298,325,300,"2.414","-2.414","72.9","7.6",12,12,1,0,0,0,0,0,0,0,2.38667,0.7225,0.60417,-0.60417,"96.7",192,58.333333333333336,8.333333333333332,8.333333333333332,6.04,-1.91,-0.26,2.29,0.083,1,"-20.116666667",0.292,0.458,"20.116666667",-0.209,-0.20899999999999996,-0.375,-0.245,0,"41.2",7.906866930027084,-5.797409553554097,33.411446960613006,0.5454545454545454,37.98152401740043,33.26232645051902
12,657077,"Verdugo, Alex",716,1.7,0.25,0.083,0.25,0.333,0.254,0.355,0.366,3,12,94.2,-5.8,2071,90.4,90.91,0,12,0,0.5,6.67,119,149,122,152,290,319,306,"0.556","-0.556","68.7","6.4",12,12,2,1,0,0,0,0,0,0,2.48167,0.33333,0.66583,-0.66583,"97.2",111,66.66666666666666,0,0,5.42,-2.71,-0.18,2.4,0.25,0,"-4.633333333",0.366,0.458,"4.633333333",-0.116,-0.11599999999999999,-0.125,-0.101,0,"24.6",-1.1907719254890505,-4.348667657387304,32.22470289493041,0.2,34.854578927436286,32.19705534452233
12,502671,"Goldschmidt, Paul",1089,1.1,0.083,0,0.083,0.083,0.074,0.222,0.224,1,12,82,-5.8,2141,93,93.53,0,12,0,0.5,6.54,108,150,125,145,307,326,285,"1.585","-1.585","71.8","7.3",12,12,1,0,0,0,0,0,0,0,1.915,0.72917,0.545,0.49167,"91.5",88,33.33333333333333,0,0,5.69,-0.86,-0.25,2.45,0.083,0,"-13.208333333",0.224,0.287,"13.208333333",-0.141,-0.14100000000000001,-0.204,-0.148,0,"39.7",7.3317363824961745,5.219327852586902,31.508259907407744,0.6666666666666666,39.714467851607246,18.717602053567667
11,680862,"MacIver, Willie",118,9.3,0.273,0,0.273,0.273,0.243,0.25,0.256,3,11,82,30.2,2372,92.3,92.13,0,11,0,-0.20000000000000284,6.46,104,151,121,146,305,325,289,"0.437","-0.437","71.2","7.2",11,11,3,0,0,0,0,0,0,0,1.57182,1.14636,0.39182,0.38455,"90.1",196,18.181818181818183,0,0,5.94,-1.32,-0.29,2.68,0.273,0,"-3.972727273",0.256,0.326,"3.972727273",0.017,0.017000000000000015,-0.053,-0.007,0,"39.8",10.679860536721852,4.40446601061971,33.036304001145716,0.7272727272727273,36.573642745927096,25.902642675662403
11,578428,"Iglesias, Jose",589,1.9,0.3,0,0.273,0.3,0.243,0.236,0.247,3,10,88.2,-4.3,2086,88.2,88.25,0,11,0,0.09999999999999432,6.37,116,147,121,144,291,316,279,"0.653","-0.653","68.7","6.5",11,11,3,0,0,0,0,0,0,0,2.74727,0.20909,0.66364,-0.19818,"91.8",125,27.27272727272727,9.090909090909092,9.090909090909092,5.12,-0.07,0.17,2.19,0.273,1,"-5.936363636",0.228,0.344,"5.936363636",0.053,0.04500000000000001,-0.044,0.007,0,"22.6",-1.3816339250968572,10.957191227802781,33.21969513223647,0.36363636363636365,37.785929882336276,20.435950518235202
11,641943,"Palacios, Joshua",558,2,0.2,0,0.2,0.2,0.178,0.402,0.421,2,10,87.4,10.8,2182,86.6,86.96,0,11,0,0.4000000000000057,6.63,124,148,108,152,283,325,300,"-0.03","0.03","71.1","7.0",11,11,2,0,0,0,0,0,0,0,2.97727,0.11455,0.37455,-0.37455,"96.3",134,45.45454545454545,0,0,5.62,-2.24,-0.2,2.23,0.2,0,"0.272727273",0.421,0.517,"-0.272727273",-0.221,-0.22099999999999997,-0.317,-0.224,0,"33.4",6.080238387035449,8.572630930717086,30.494626150103525,0.5555555555555556,39.843821146613266,26.13625821232752
11,656541,"Hilliard, Sam",157,7,0.455,0.364,0.455,0.818,0.538,0.44,0.363,5,11,93.9,16.2,2300,88.4,88.3,0,11,0,-0.10000000000000853,6.08,119,147,113,152,299,334,302,"-1.83","1.83","77.8","7.4",11,11,2,2,1,0,0,0,0,0,2.84545,0.07,0.32091,-0.32091,"97.6",176,54.54545454545454,18.181818181818183,18.181818181818183,5.89,-1.32,-0.23,2.18,0.455,2,"16.636363636",0.363,0.681,"-16.636363636",0.092,0.09200000000000003,0.137,0.098,0,"35.6",9.88333519124943,-4.114440700303799,26.4804210549173,0.8181818181818182,40.49268249443064,35.64486504941643
11,677008,"Kjerstad, Heston",622,1.8,0.364,0.455,0.364,0.818,0.488,0.398,0.39,4,11,87,12.5,2130,91.2,91.5,0,11,0,0.29999999999999716,6.45,121,146,115,149,283,318,307,"-1.622","1.622","69.9","7.1",11,11,1,1,2,0,0,0,0,0,2.21909,0.53909,0.85818,-0.85818,"92.4",204,36.36363636363637,0,0,5.39,-1.96,0.1,2.24,0.364,0,"14.745454545",0.39,0.546,"-14.745454545",-0.026,-0.026000000000000023,0.272,0.09,0,"28.1",11.304770862738433,0.11924846205291709,40.7057451802718,0.6,37.63918774880074,27.9288661160922
11,677595,"Mauricio, Ronny",154,7.1,0.182,0.091,0.182,0.273,0.196,0.338,0.279,2,11,88.1,5.6,2360,89.1,89.2,0,11,0,0.10000000000000853,6.11,115,150,126,149,301,327,301,"1.531","-1.531","73.5","7.7",11,11,1,1,0,0,0,0,0,0,2.58818,0.30818,0.06091,-0.06091,"93.3",145,36.36363636363637,9.090909090909092,9.090909090909092,5.84,-0.69,-0.02,2.33,0.182,1,"-13.918181818",0.279,0.516,"13.918181818",-0.097,-0.09700000000000003,-0.243,-0.142,0,"40.7",6.842974138536004,-2.2706072952199907,30.49305997543505,0.5454545454545454,39.20693170364181,34.70721200943919
11,682829,"De La Cruz, Elly",1179,0.9,0.364,0.182,0.364,0.545,0.392,0.37,0.319,4,11,89.1,9.8,2288,85.9,85.56,0,11,0,-0.30000000000001137,6.04,120,149,125,151,298,322,303,"-0.563","0.563","72.3","6.8",11,11,2,2,0,0,0,0,0,0,2.79,0.81545,0.20091,-0.30455,"93.1",196,36.36363636363637,9.090909090909092,9.090909090909092,6.1,-0.87,0.1,3.15,0.364,1,"5.118181818",0.319,0.561,"-5.118181818",0.045,0.044999999999999984,-0.016,0.022,0,"43.4",7.539202152824756,3.585707169994249,26.99397582716766,0.5,38.988638822242606,35.34777922361976
11,666176,"Adell, Jo",808,1.4,0.182,0,0.182,0.182,0.162,0.41,0.38,2,11,86.7,20.5,2249,94,93.78,0,11,0,-0.20000000000000284,6.2,104,149,120,145,284,323,296,"1.393","-1.393","77.0","7.8",11,11,2,0,0,0,0,0,0,0,1.62273,0.99364,0.77636,0.44727,"95.5",209,36.36363636363637,0,0,5.62,-0.83,0.26,2.44,0.182,0,"-12.663636364",0.38,0.578,"12.663636364",-0.198,-0.198,-0.396,-0.248,0,"37.8",8.745083281281726,0.3944926991102822,31.81447416970257,0.6363636363636364,40.168710977727905,25.596374322476464
11,672356,"Arias, Gabriel",892,1.2,0.364,0.091,0.364,0.455,0.358,0.495,0.443,4,11,96.2,11,2294,85.9,86.24,0,11,0,0.29999999999999716,6.56,109,151,120,147,304,321,294,"-1.118","1.118","75.1","7.6",11,11,3,1,0,0,0,0,0,0,3.07545,0.10364,-0.05091,-0.22545,"96.9",167,54.54545454545454,9.090909090909092,9.090909090909092,5.81,0.6,-0.14,1.92,0.364,1,"10.163636364",0.443,0.717,"-10.163636364",-0.079,-0.07900000000000001,-0.262,-0.137,0,"41.7",6.104886834900606,1.577806715820853,35.542738102799106,0.6363636363636364,41.66320181475588,34.64722369401981
11,592450,"Judge, Aaron",1184,0.9,0.545,0.182,0.545,0.727,0.554,0.403,0.379,6,11,94.4,22.5,2285,88.7,88.94,0,11,0,0.20000000000000284,6.48,107,153,126,147,307,331,291,"-1.832","1.832","76.3","7.8",11,11,4,2,0,0,0,0,0,0,2.47273,0.47727,0.17273,0.46909,"96.9",197,54.54545454545454,9.090909090909092,9.090909090909092,5.48,-1.07,-0.06,2.65,0.545,1,"16.654545455",0.379,0.569,"-16.654545455",0.166,0.16600000000000004,0.158,0.151,0,"34.5",10.452425631663154,1.4462094673626913,39.20885253395793,0.5454545454545454,40.801969729742225,27.244347838721218
11,664770,"Lukes, Nathan",558,2,0.273,0,0.273,0.273,0.243,0.36,0.375,3,11,90.2,-4,2152,87.8,88.45,0,11,0,0.6000000000000085,6.82,116,143,114,149,295,324,294,"0.202","-0.202","67.4","6.5",11,11,3,0,0,0,0,0,0,0,2.51,0.48455,0.34909,-0.34909,"93.9",95,45.45454545454545,0,0,5.81,-1.77,-0.11,2.06,0.273,0,"-1.836363636",0.375,0.443,"1.836363636",-0.102,-0.10199999999999998,-0.17,-0.117,0,"35.8",4.624526284266845,10.553234120045676,31.967934260450974,0.5555555555555556,39.72006388266013,24.724603819704615
11,663728,"Raleigh, Cal",1254,0.9,0.273,0,0.273,0.273,0.243,0.465,0.392,3,11,95.3,14,1960,87.5,87.74,0,11,0,0.20000000000000284,6.39,115,144,130,151,299,333,304,"0.527","-0.527","76.0","7.8",11,11,3,0,0,0,0,0,0,0,2.55818,0.45909,1.05818,-1.05818,"96.5",203,54.54545454545454,9.090909090909092,9.090909090909092,5.94,-1.79,-0.57,1.95,0.273,1,"-4.790909091",0.392,0.71,"4.790909091",-0.119,-0.119,-0.437,-0.222,0,"39.8",12.067609067989572,0.24765476742389492,37.502701368764384,0.6,39.652813899218735,31.49915437791162
11,677950,"Thomas, Alek",711,1.5,0.273,0,0.273,0.273,0.243,0.525,0.454,3,11,89.8,15,2294,86,85.83,0,11,0,-0.20000000000000284,6.24,110,148,113,153,287,321,298,"-0.053","0.053","69.6","6.8",11,11,3,0,0,0,0,0,0,0,2.93091,0.21909,0.14727,-0.27636,"94.2",222,36.36363636363637,9.090909090909092,9.090909090909092,5.69,-0.36,-0.4,2.39,0.273,1,"0.481818182",0.454,0.776,"-0.481818182",-0.181,-0.181,-0.503,-0.282,0,"34.6",7.776584119228383,9.484936151627279,25.58405909953354,0.7272727272727273,41.03338329568843,30.56718933128576
11,693304,"Gonzales, Nick",154,7.1,0.3,0.4,0.273,0.7,0.373,0.345,0.33,3,10,90.2,10.5,2114,87.1,86.95,0,11,0,-0.19999999999998863,6.34,108,145,112,143,312,317,280,"-0.692","0.692","71.1","7.4",11,11,1,0,2,0,0,0,0,0,2.90182,0.16636,0.27182,-0.19364,"95.0",197,45.45454545454545,9.090909090909092,9.090909090909092,5.89,-0.2,0.07,2.33,0.273,1,"6.290909091",0.314,0.502,"-6.290909091",-0.03,-0.04099999999999998,0.198,0.028,0,"38.2",5.549068810403592,7.025759693478936,35.08947403233406,0.6363636363636364,35.07097059150464,27.94314258695956
11,680574,"McLain, Matt",1017,1.1,0.273,0.091,0.273,0.364,0.277,0.26,0.27,3,11,80.4,19,2391,89.6,90.07,0,11,0,0.5,6.62,105,150,115,147,297,319,293,"0.682","-0.682","65.3","6.3",11,11,2,1,0,0,0,0,0,0,2.22818,0.65455,0.34364,0.07636,"91.4",106,18.181818181818183,0,0,5.82,-1.64,0,2.32,0.273,0,"-6.2",0.27,0.328,"6.2",0.003,0.0030000000000000027,0.036,0.017,0,"42.3",8.424987095093586,-2.000206809953116,30.949835015309226,0.7272727272727273,35.51062671563026,32.70747325118258
11,624431,"Trevino, Jose",495,2.2,0.455,0.182,0.455,0.636,0.473,0.334,0.335,5,11,89.1,18.5,2299,90.5,90.6,0,11,0,0.09999999999999432,6.32,116,151,121,149,293,321,286,"-1.219","1.219","68.2","7.0",11,11,3,2,0,0,0,0,0,0,1.75364,1.04727,0.41818,-0.15455,"94.1",187,54.54545454545454,0,0,6.13,-0.06,-0.15,2.87,0.455,0,"11.081818182",0.335,0.441,"-11.081818182",0.12,0.12,0.195,0.139,0,"45.6",13.349456308631678,-0.7759938160600229,21.858697513174196,1,37.5197140168226,30.906582140281976
11,681297,"Cowser, Colton",242,4.5,0.273,0.091,0.273,0.364,0.277,0.224,0.223,3,11,90.3,11,2013,92.7,92.74,0,11,0,0,6.42,112,145,121,149,289,321,297,"0.789","-0.789","72.6","7.2",11,11,2,1,0,0,0,0,0,0,1.75364,1.015,1.03,-0.70636,"94.4",149,36.36363636363637,9.090909090909092,9.090909090909092,5.65,-1.32,-0.29,2.7,0.273,1,"-7.172727273",0.223,0.29,"7.172727273",0.05,0.05000000000000002,0.074,0.053,0,"32.1",13.179087447120493,2.074304930514191,35.04694930157531,0.8181818181818182,41.07767244788088,31.90912772514487
11,682626,"Alvarez, Francisco",488,2.3,0.364,0.091,0.364,0.455,0.358,0.376,0.353,4,11,93.5,7.8,2401,89.6,89.4,0,11,0,-0.19999999999998863,6.14,105,151,124,148,306,321,292,"0.166","-0.166","74.9","7.3",11,11,3,1,0,0,0,0,0,0,2.38364,0.48636,0.08091,0.24091,"96.1",152,45.45454545454545,9.090909090909092,9.090909090909092,5.61,-0.39,0.28,2.24,0.364,1,"-1.509090909",0.353,0.526,"1.509090909",0.011,0.01100000000000001,-0.071,-0.018,0,"41.8",6.115829001268956,5.018736515770342,29.973597791374235,0.6363636363636364,38.59861719341235,25.792701824437476
11,686681,"Massey, Michael",759,1.4,0.091,0,0.091,0.091,0.081,0.198,0.192,1,11,79.6,19.2,2188,88.3,88.48,0,11,0,0.20000000000000284,6.44,122,148,105,152,291,320,299,"2.182","-2.182","72.1","7.4",11,11,1,0,0,0,0,0,0,0,2.75455,0.22636,0.58909,-0.58909,"90.0",143,18.181818181818183,0,0,5.8,-2.11,-0.74,2.16,0.091,0,"-19.836363636",0.192,0.268,"19.836363636",-0.101,-0.101,-0.177,-0.117,0,"37.0",9.492164174789163,0.9113855582769887,31.21959893300211,0.6363636363636364,43.37105411033391,28.878401596644924
11,679845,"Loftin, Nick",163,6.7,0.273,0.091,0.273,0.364,0.277,0.24,0.259,3,11,86.9,12.5,2105,91.7,92.07,0,11,0,0.3999999999999915,6.41,109,153,116,148,303,321,293,"0.422","-0.422","69.3","6.9",11,11,2,1,0,0,0,0,0,0,1.89545,0.83182,0.70273,0.01,"90.7",124,18.181818181818183,0,0,5.84,-0.79,-0.24,2.33,0.273,0,"-3.836363636",0.259,0.294,"3.836363636",0.014,0.014000000000000012,0.07,0.037,0,"39.4",2.3549367228940117,-0.22467816648633931,33.459825597155984,0.36363636363636365,34.302496008316645,30.710135847494534
11,664056,"Bader, Harrison",814,1.4,0.1,0.1,0.091,0.2,0.115,0.276,0.273,1,10,85.4,26.3,2239,91.7,91.68,0,11,0,0,6.35,107,145,114,137,297,326,292,"1.981","-1.981","72.6","6.8",11,11,0,1,0,0,0,0,0,0,1.97182,0.77455,0.64091,0.29909,"92.5",195,18.181818181818183,9.090909090909092,9.090909090909092,5.8,-1.53,0.12,2.52,0.091,1,"-18.009090909",0.249,0.438,"18.009090909",-0.173,-0.158,-0.238,-0.161,0,"37.1",6.098756495460959,5.409968775088292,24.752034901565466,0.6,37.910237483540634,28.83303904364924
11,571970,"Muncy, Max",1142,1,0.273,0,0.273,0.273,0.243,0.425,0.398,3,11,92.2,12.8,2262,89.2,89.47,0,11,0,0.29999999999999716,6.4,121,146,130,152,297,326,298,"1.043","-1.043","71.8","6.5",11,11,3,0,0,0,0,0,0,0,2.30727,0.59636,0.22182,0.19091,"95.0",208,54.54545454545454,9.090909090909092,9.090909090909092,5.65,0.37,0.23,2.25,0.273,1,"-9.481818182",0.398,0.593,"9.481818182",-0.125,-0.125,-0.32,-0.182,0,"37.4",10.40207429122194,2.339651223050484,35.150887723939,0.6666666666666666,34.15394637374412,34.22862054989939
10,810938,"Williamson, Ben",782,1.3,0.333,0.111,0.333,0.444,0.338,0.278,0.298,3,9,84.5,-9.3,2267,88.4,88.16,0,10,0,-0.20000000000000284,6.11,106,152,117,147,307,327,296,"0.101","-0.101","64.5","6.2",10,10,2,1,0,0,0,0,0,0,2.268,0.661,0.47,0.306,"95.1",76,50,0,0,5.98,-1.82,-0.02,2.41,0.333,0,"-1.01",0.298,0.33,"1.01",0.035,0.03500000000000003,0.114,0.06,0,"40.8",-1.3855009461571015,28.53575971691964,30.425177895619274,0.2222222222222222,38.1957318014986,20.981888713934655
10,687363,"Scott II, Victor",918,1.1,0,0,0,0,0,0.175,0.177,0,9,79.3,-2.7,2136,92.5,92.26,0,10,0,-0.20000000000000284,6.22,99,145,98,152,282,320,295,"1.902","-1.902","59.6","5.7",10,10,0,0,0,0,0,0,0,0,2.153,0.539,0.884,0.446,"91.3",61,10,0,0,5.54,0.6,0.07,2.41,0,0,"-19.02",0.177,0.23,"19.02",-0.177,-0.177,-0.23,-0.175,0,"32.6",6.5309363738410875,-28.456950259194222,34.69420406710774,0.7142857142857143,31.442822655982628,31.34849332709739
10,608348,"Kelly, Carson",716,1.4,0.2,0,0.2,0.2,0.178,0.259,0.279,2,10,89.1,10.7,2211,91.2,91.65,0,10,0,0.5,6.51,111,151,126,147,306,323,293,"0.57","-0.57","71.0","6.8",10,10,2,0,0,0,0,0,0,0,2.212,0.547,0.749,0.043,"93.4",126,40,0,0,5.78,-0.24,0.1,2.33,0.2,0,"-5.7",0.279,0.315,"5.7",-0.079,-0.07900000000000001,-0.115,-0.081,0,"39.1",9.56468357962156,1.9594839190195934,34.019125483107224,0.7,38.37396754898672,29.054627678376438
10,621035,"Taylor, Chris",270,3.7,0.4,0.3,0.4,0.7,0.469,0.436,0.305,4,10,91.6,7,2412,92.7,92.5,0,10,0,-0.20000000000000284,6.21,106,151,115,146,290,321,291,"-0.828","0.828","71.3","7.0",10,10,1,3,0,0,0,0,0,0,1.84,0.838,0.304,0.302,"94.7",186,50,20,20,5.56,-0.9,0.24,2.46,0.4,2,"8.28",0.305,0.747,"-8.28",0.095,0.09500000000000003,-0.047,0.033,0,"33.4",10.084038282901927,0.5955321506509468,36.784984014142765,0.7,42.188613849975596,32.29790859934888
10,666464,"Encarnacion, Jerar",70,14.3,0.1,0,0.1,0.1,0.089,0.208,0.202,1,10,85.2,-4.1,2375,90.2,90.74,0,10,0,0.5,6.43,116,150,125,148,314,326,294,"2.014","-2.014","73.4","7.7",10,10,1,0,0,0,0,0,0,0,2.369,0.438,0.034,0.058,"91.7",100,40,0,0,6.14,-0.46,-0.06,2.37,0.1,0,"-20.14",0.202,0.277,"20.14",-0.102,-0.10200000000000001,-0.177,-0.119,0,"46.3",10.59648657547068,2.9878913563402136,36.20211803596221,0.8,40.018470764583824,32.24018115305766
10,686948,"Baldwin, Drake",569,1.8,0.2,0,0.2,0.2,0.178,0.247,0.248,2,10,87.4,-17.2,2062,89.5,90.07,0,10,0,0.5999999999999943,6.7,111,148,123,152,301,323,302,"1.113","-1.113","76.1","7.1",10,10,2,0,0,0,0,0,0,0,2.778,0.099,0.767,-0.767,"94.7",59,40,0,0,5.31,-2.25,-0.48,2.2,0.2,0,"-11.13",0.248,0.317,"11.13",-0.048,-0.04799999999999999,-0.117,-0.069,0,"24.3",6.647799158459079,10.164883348548239,30.118600291846857,0.4,42.085670118947185,23.792710158038226
10,608369,"Seager, Corey",665,1.5,0,0,0,0,0,0.319,0.307,0,10,95.7,8.5,2172,88.7,89.2,0,10,0,0.5,6.55,121,146,135,153,297,324,301,"2.619","-2.619","74.4","6.8",10,10,0,0,0,0,0,0,0,0,2.327,0.602,0.402,-0.584,"97.7",120,80,10,10,6.02,-1.13,-0.04,2.27,0,1,"-26.19",0.307,0.439,"26.19",-0.307,-0.307,-0.439,-0.319,0,"42.0",12.641353514455737,1.314293588236541,34.269610458672126,1,38.42794791013961,34.54463664882326
10,624512,"McGuire, Reese",126,7.9,0.3,0,0.3,0.3,0.267,0.175,0.176,3,10,78.7,10.9,2198,90,90.41,0,10,0,0.4000000000000057,6.5,119,148,121,153,289,323,299,"0.858","-0.858","64.2","7.2",10,10,3,0,0,0,0,0,0,0,2.052,0.789,0.56,-0.352,"90.6",100,20,0,0,5.83,-1.08,0.22,2.55,0.3,0,"-8.58",0.176,0.225,"8.58",0.124,0.124,0.075,0.092,0,"38.3",3.2612138556785517,-16.960916734959945,32.40624657621571,0.6,36.46176877083067,26.355053709592653
10,553993,"Suárez, Eugenio",1162,0.9,0.3,0.1,0.3,0.4,0.305,0.323,0.336,3,10,85.4,10.1,2190,89.1,89.26,0,10,0,0.20000000000000284,6.46,105,151,125,145,302,326,294,"0.134","-0.134","73.3","7.6",10,10,2,1,0,0,0,0,0,0,2.185,0.753,0.528,0.31,"94.4",125,40,0,0,5.75,-0.42,0.02,2.41,0.3,0,"-1.34",0.336,0.413,"1.34",-0.036,-0.03600000000000003,-0.013,-0.018,0,"39.2",16.425036859730646,-1.1115339173188339,37.97786883390883,0.5,32.120212066068675,32.16605175833779
10,641584,"Fraley, Jake",486,2.1,0.1,0,0.1,0.1,0.089,0.27,0.268,1,10,74.3,22.6,2241,92,92.12,0,10,0,0.09999999999999432,6.36,115,146,119,153,293,323,296,"2.054","-2.054","72.5","6.9",10,10,1,0,0,0,0,0,0,0,1.593,1.118,0.718,-0.718,"91.1",161,20,0,0,6.1,-1.6,0.01,2.46,0.1,0,"-20.54",0.268,0.352,"20.54",-0.168,-0.168,-0.252,-0.181,0,"45.0",1.5974858717317328,-1.2810226388450605,39.154703311388445,0.2,36.02930953163006,26.278422033243338
